link,name,rating,num_reviewers,type
https://www.google.com/maps/place/Warkop+kopi+gaes/data=!4m7!3m6!1s0x2d915f00302e2fb5:0xed5896c61bbe6003!8m2!3d-3.025804!4d120.2208268!16s%2Fg%2F11myl3rbc2!19sChIJtS8uMABfkS0RA2C-G8aWWO0?authuser=0&hl=en&rclk=1,Warkop kopi gaes,5,-1,Coffee shop
https://www.google.com/maps/place/Warkop+Dg+Sija+Palopo/data=!4m7!3m6!1s0x2d915f06004c080d:0xd3572f2ceed87717!8m2!3d-3.0052891!4d120.202054!16s%2Fg%2F11kpm_v4br!19sChIJDQhMAAZfkS0RF3fY7iwvV9M?authuser=0&hl=en&rclk=1,Warkop Dg Sija Palopo,4.7,-30,Coffee shop
https://www.google.com/maps/place/Bakso+Prasmanan+Budaf+Palopo/data=!4m7!3m6!1s0x2d91592baade2d01:0xdd635d7b32549af5!8m2!3d-3.0191024!4d120.2090378!16s%2Fg%2F11c44xyfb_!19sChIJAS3eqitZkS0R9ZpUMntdY90?authuser=0&hl=en&rclk=1,Bakso Prasmanan Budaf Palopo,4.5,-13,Diner
https://www.google.com/maps/place/WarkopNA+Bang+Icul/data=!4m7!3m6!1s0x2d915f0269e1c37d:0x5a0a502566bd91e1!8m2!3d-2.9696315!4d120.1869781!16s%2Fg%2F11jp24fqcn!19sChIJfcPhaQJfkS0R4ZG9ZiVQClo?authuser=0&hl=en&rclk=1,WarkopNA Bang Icul,4.9,-30,Restaurant
https://www.google.com/maps/place/Warkop+Sweetness45+Palopo/data=!4m7!3m6!1s0x2d915f00225b8429:0x4e772b468e8fce47!8m2!3d-3.0059501!4d120.2023578!16s%2Fg%2F11y65skyhn!19sChIJKYRbIgBfkS0RR86PjkYrd04?authuser=0&hl=en&rclk=1,Warkop Sweetness45 Palopo,4.6,-11,Coffee shop
https://www.google.com/maps/place/Warkop+Pojok+Palopo/data=!4m7!3m6!1s0x2d915f05330a21bb:0x51b24698ed2b24fe!8m2!3d-3.003687!4d120.1964724!16s%2Fg%2F11f5232vhb!19sChIJuyEKMwVfkS0R_iQr7ZhGslE?authuser=0&hl=en&rclk=1,Warkop Pojok Palopo,4.5,-159,Coffee shop
https://www.google.com/maps/place/Warkop+kampis+88/data=!4m7!3m6!1s0x2d915ff4c47350ff:0x2b58c396136774e1!8m2!3d-2.9959046!4d120.1907077!16s%2Fg%2F11fjqkdkvq!19sChIJ_1BzxPRfkS0R4XRnE5bDWCs?authuser=0&hl=en&rclk=1,Warkop kampis 88,4.6,-60,Coffee shop
https://www.google.com/maps/place/Warkop+Teras+Ngopi/data=!4m7!3m6!1s0x2d915f002996f355:0xe1c98bc06c294882!8m2!3d-3.0172773!4d120.2081903!16s%2Fg%2F11n54v_10h!19sChIJVfOWKQBfkS0RgkgpbMCLyeE?authuser=0&hl=en&rclk=1,Warkop Teras Ngopi,,,Coffee shop
https://www.google.com/maps/place/Warkop+KOPI%27TA/data=!4m7!3m6!1s0x2d915fb24e754475:0x5d6f24c50a3a6ecd!8m2!3d-3.0146226!4d120.2068194!16s%2Fg%2F11h1r96gg3!19sChIJdUR1TrJfkS0RzW46CsUkb10?authuser=0&hl=en&rclk=1,Warkop KOPI'TA,5,-2,Cafe
https://www.google.com/maps/place/Warkop+Om+Sule+Coffee+%26+Tea/data=!4m7!3m6!1s0x2d915f242e129321:0x87b37cfc5a59ab4!8m2!3d-3.0049022!4d120.2007799!16s%2Fg%2F11h06fqc5z!19sChIJIZMSLiRfkS0RtJqlxc83ewg?authuser=0&hl=en&rclk=1,Warkop Om Sule Coffee & Tea,4.7,-7,Cafe
