link,name,rating,num_reviewers,type
https://www.google.com/maps/place/Paskop.co/data=!4m7!3m6!1s0x2dbee32f22aeb5d3:0x9bff33639d4051ad!8m2!3d-5.167445!4d119.431145!16s%2Fg%2F11f77yn8hp!19sChIJ07WuIi_jvi0RrVFAnWMz_5s?authuser=0&hl=en&rclk=1,Paskop.co,4.6,-635,Coffee shop
https://www.google.com/maps/place/Toko+Kopi+Ujung/data=!4m7!3m6!1s0x2dbf02b1d06b879d:0x3456b520bd39d0a2!8m2!3d-5.1373193!4d119.4059802!16s%2Fg%2F1hm4vlkv2!19sChIJnYdr0LECvy0RotA5vSC1VjQ?authuser=0&hl=en&rclk=1,Toko Kopi Ujung,4.5,-524,Coffee shop
https://www.google.com/maps/place/Kopi+2+SKS/data=!4m7!3m6!1s0x2dbee3e7ab1839af:0xb3a22043a8280e7a!8m2!3d-5.1611758!4d119.4404319!16s%2Fg%2F11mhfp9sx8!19sChIJrzkYq-fjvi0Reg4oqEMgorM?authuser=0&hl=en&rclk=1,Kopi 2 SKS,4.9,-131,Coffee shop
https://www.google.com/maps/place/KOZI+Coffee+Makassar/data=!4m7!3m6!1s0x2dbf1ded7f604ac3:0xc5e0410c98f3440b!8m2!3d-5.1557488!4d119.4150235!16s%2Fg%2F11fs31vzfp!19sChIJw0pgf-0dvy0RC0TzmAxB4MU?authuser=0&hl=en&rclk=1,KOZI Coffee Makassar,4.6,-385,Coffee shop
https://www.google.com/maps/place/Anomali+Coffee+Ratulangi/data=!4m7!3m6!1s0x2dbf1d5f72eba96d:0x464dc7cee5557f59!8m2!3d-5.1581398!4d119.4164025!16s%2Fg%2F11gbxcsnmt!19sChIJbanrcl8dvy0RWX9V5c7HTUY?authuser=0&hl=en&rclk=1,Anomali Coffee Ratulangi,4.5,"-1,636",Coffee shop
https://www.google.com/maps/place/Koppi+Makassar/data=!4m7!3m6!1s0x2dbefd34f300372b:0x5427dc086be165c4!8m2!3d-5.123484!4d119.5075127!16s%2Fg%2F11txv8xg3_!19sChIJKzcA8zT9vi0RxGXhawjcJ1Q?authuser=0&hl=en&rclk=1,Koppi Makassar,4.7,-140,Coffee shop
https://www.google.com/maps/place/Aming+Coffee+Makasar/data=!4m7!3m6!1s0x2dbf1d11f2b47833:0x4d1a48663570d4a7!8m2!3d-5.1486737!4d119.414617!16s%2Fg%2F11w901mp1p!19sChIJM3i08hEdvy0Rp9RwNWZIGk0?authuser=0&hl=en&rclk=1,Aming Coffee Makasar,4.8,-296,Coffee shop
https://www.google.com/maps/place/kopi+makassar+assalam+cafe/data=!4m7!3m6!1s0x2dbee30054efcdfb:0xe68c8e625b026f07!8m2!3d-5.1670587!4d119.4911597!16s%2Fg%2F11y0tbvkwh!19sChIJ-83vVADjvi0RB28CW2KOjOY?authuser=0&hl=en&rclk=1,kopi makassar assalam cafe,5,-37,Coffee shop
https://www.google.com/maps/place/Kopi+Api+Coffee+Roasters/data=!4m7!3m6!1s0x2dbee2e8fdec48bb:0x6ef15a6ac20fbab2!8m2!3d-5.1616122!4d119.4497652!16s%2Fg%2F11ckqsxd27!19sChIJu0js_ejivi0RsroPwmpa8W4?authuser=0&hl=en&rclk=1,Kopi Api Coffee Roasters,4.6,-741,Coffee shop
https://www.google.com/maps/place/Rumah+Kopi+Setia/data=!4m7!3m6!1s0x2dbf02a197360ef1:0x2d1688ef40474288!8m2!3d-5.1259252!4d119.4132633!16s%2Fg%2F1hm1qystj!19sChIJ8Q42l6ECvy0RiEJHQO-IFi0?authuser=0&hl=en&rclk=1,Rumah Kopi Setia,4.7,-522,Coffee shop
https://www.google.com/maps/place/kopiteori/data=!4m7!3m6!1s0x2dbee2a067f42bc5:0xc50608f3407ed8e0!8m2!3d-5.1572607!4d119.4197325!16s%2Fg%2F11b8d3x83w!19sChIJxSv0Z6Divi0R4Nh-QPMIBsU?authuser=0&hl=en&rclk=1,kopiteori,4.6,"-1,597",Coffee shop
https://www.google.com/maps/place/Kaganga+Coffee+-+Boungenville/data=!4m7!3m6!1s0x2dbee3f376e36c0b:0xf0a2fa94e8c6dc63!8m2!3d-5.1584012!4d119.4448269!16s%2Fg%2F11gy310m7v!19sChIJC2zjdvPjvi0RY9zG6JT6ovA?authuser=0&hl=en&rclk=1,Kaganga Coffee - Boungenville,4.7,-330,Coffee shop
https://www.google.com/maps/place/Toarco+Toraja+Coffee/data=!4m7!3m6!1s0x2dbefd54e41d915b:0x720511cf0e10ed40!8m2!3d-5.1409344!4d119.4212115!16s%2Fg%2F11b77ktxp9!19sChIJW5Ed5FT9vi0RQO0QDs8RBXI?authuser=0&hl=en&rclk=1,Toarco Toraja Coffee,4.5,"-1,157",Coffee shop
https://www.google.com/maps/place/Kopi+Setia/data=!4m7!3m6!1s0x2dbee2ad2f755c8f:0x73689bfd4c657513!8m2!3d-5.1479649!4d119.4285747!16s%2Fg%2F1tvdy4tl!19sChIJj1x1L63ivi0RE3VlTP2baHM?authuser=0&hl=en&rclk=1,Kopi Setia,4.5,-176,Coffee shop
https://www.google.com/maps/place/Hai+HONG/data=!4m7!3m6!1s0x2dbee2ba166e7c5d:0x19af2ada8e026fbd!8m2!3d-5.1509505!4d119.4343532!16s%2Fg%2F11cr_t8_b9!19sChIJXXxuFrrivi0RvW8Cjtoqrxk?authuser=0&hl=en&rclk=1,Hai HONG,4.5,-645,Coffee shop
https://www.google.com/maps/place/PUSA+COFFEE+MAKASSAR/data=!4m7!3m6!1s0x2dbefdab1df8b4b5:0x2d1dc504629f9b6c!8m2!3d-5.1234295!4d119.5068955!16s%2Fg%2F11yrc6n0b5!19sChIJtbT4Hav9vi0RbJufYgTFHS0?authuser=0&hl=en&rclk=1,PUSA COFFEE MAKASSAR,5,-9,Coffee shop
https://www.google.com/maps/place/Kahava+Coffee+Makassar/data=!4m7!3m6!1s0x2dbee3f4cab995e1:0x790a658c7eb6b928!8m2!3d-5.1733463!4d119.44193!16s%2Fg%2F11t15kn6pm!19sChIJ4ZW5yvTjvi0RKLm2foxlCnk?authuser=0&hl=en&rclk=1,Kahava Coffee Makassar,4.3,-131,Cafe
https://www.google.com/maps/place/Kopiteori+Perintis/data=!4m7!3m6!1s0x2dbefddccf9b253f:0xcace44a768fced82!8m2!3d-5.1217207!4d119.5086887!16s%2Fg%2F11pkb91crb!19sChIJPyWbz9z9vi0Rgu38aKdEzso?authuser=0&hl=en&rclk=1,Kopiteori Perintis,4.5,-357,Coffee shop
