link,name,rating,num_reviewers,type
https://www.google.com/maps/place/La+Buana+Cafe+%26+Resto/data=!4m7!3m6!1s0x2dbefccbe9bd4d41:0x6becb61c4f1a47b!8m2!3d-5.1352819!4d119.4327144!16s%2Fg%2F1pztfywcr!19sChIJQU296cv8vi0Re6TxxGHLvgY?authuser=0&hl=en&rclk=1,La Buana Cafe & Resto,4.1,"-1,090",Cafe
https://www.google.com/maps/place/Squid+Coffee/data=!4m7!3m6!1s0x2dbee357e932b365:0x1cea0d636cfd21d4!8m2!3d-5.1545807!4d119.4410442!16s%2Fg%2F11vcl67k6f!19sChIJZbMy6Vfjvi0R1CH9bGMN6hw?authuser=0&hl=en&rclk=1,Squid Coffee,4.9,-713,Coffee shop
https://www.google.com/maps/place/SS+COFFEE+SPACE/data=!4m7!3m6!1s0x2dbefdbf67f95e07:0x5339055c4aa7222f!8m2!3d-5.1246242!4d119.4293952!16s%2Fg%2F11fks654j1!19sChIJB175Z7_9vi0RLyKnSlwFOVM?authuser=0&hl=en&rclk=1,SS COFFEE SPACE,4.6,-788,Coffee shop
https://www.google.com/maps/place/Warkop+Teduh+Bersinar/data=!4m7!3m6!1s0x2dbf02ba9c8dd6f9:0x3efb6da888cb3315!8m2!3d-5.1512012!4d119.4366244!16s%2Fg%2F11c6lxrfv8!19sChIJ-daNnLoCvy0RFTPLiKht-z4?authuser=0&hl=en&rclk=1,Warkop Teduh Bersinar,4.4,"-1,160",Cafe
https://www.google.com/maps/place/Zero+Cafe/data=!4m7!3m6!1s0x2dbee34aa427eba5:0xa0ee024bf094f02d!8m2!3d-5.1397291!4d119.4878206!16s%2Fg%2F11f50sdzt3!19sChIJpesnpErjvi0RLfCU8EsC7qA?authuser=0&hl=en&rclk=1,Zero Cafe,4.5,-699,Cafe
https://www.google.com/maps/place/Sinrilik+Cafe+Makassar/data=!4m7!3m6!1s0x2dbefd123b7e4fd9:0x581d906c0753f683!8m2!3d-5.1377296!4d119.4864977!16s%2Fg%2F11why6p0v0!19sChIJ2U9-OxL9vi0Rg_ZTB2yQHVg?authuser=0&hl=en&rclk=1,Sinrilik Cafe Makassar,4.8,"-1,932",Cafe
https://www.google.com/maps/place/STORIAMO+COFFE+AND+ROASTERY/data=!4m7!3m6!1s0x2dbee3f281368c37:0xe808bd846fbd850f!8m2!3d-5.153884!4d119.4394774!16s%2Fg%2F11ss7q8tl4!19sChIJN4w2gfLjvi0RD4W9b4S9COg?authuser=0&hl=en&rclk=1,STORIAMO COFFE AND ROASTERY,4.6,-62,Coffee shop
https://www.google.com/maps/place/Melos+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2dbefd737269bf67:0x7ba1cb8b42091d12!8m2!3d-5.1354544!4d119.434586!16s%2Fg%2F11ptn4r6p9!19sChIJZ79pcnP9vi0REh0JQovLoXs?authuser=0&hl=en&rclk=1,Melos Coffee & Eatery,4.3,-311,Coffee shop
https://www.google.com/maps/place/Sekala+Kafe+-+Coffee+%26+Space/data=!4m7!3m6!1s0x2dbefd0d73b6cfef:0xf506f7bbe77e9b13!8m2!3d-5.133613!4d119.4802026!16s%2Fg%2F11q9j8n1x9!19sChIJ78-2cw39vi0RE5t-57v3BvU?authuser=0&hl=en&rclk=1,Sekala Kafe - Coffee & Space,4.8,-57,Cafe
https://www.google.com/maps/place/Red+Corner+Cafe/data=!4m7!3m6!1s0x2dbee293a8a03b85:0x2693ca87ce6a070f!8m2!3d-5.1660611!4d119.4359136!16s%2Fg%2F11g8pwkh5t!19sChIJhTugqJPivi0RDwdqzofKkyY?authuser=0&hl=en&rclk=1,Red Corner Cafe,4.5,"-1,863",Cafe
https://www.google.com/maps/place/MAUKI/data=!4m7!3m6!1s0x2dbee3965014ddeb:0x3dc7b0fc8fa8b9cd!8m2!3d-5.1423534!4d119.4791037!16s%2Fg%2F11kr6k5hs0!19sChIJ690UUJbjvi0Rzbmoj_ywxz0?authuser=0&hl=en&rclk=1,MAUKI,4.6,-788,Cafe
https://www.google.com/maps/place/Mark+Trees+Cafe/data=!4m7!3m6!1s0x2dbf1d5675e083cb:0x552643a9594070f4!8m2!3d-5.1471596!4d119.4161301!16s%2Fg%2F11bwmfgjl1!19sChIJy4PgdVYdvy0R9HBAWalDJlU?authuser=0&hl=en&rclk=1,Mark Trees Cafe,4.6,-924,Cafe
https://www.google.com/maps/place/Institut+KOPI/data=!4m7!3m6!1s0x2dbee38ee83cd1e3:0x8f7554dcd29b8177!8m2!3d-5.1543094!4d119.4391305!16s%2Fg%2F11sbqlt5d5!19sChIJ49E86I7jvi0Rd4Gb0txUdY8?authuser=0&hl=en&rclk=1,Institut KOPI,4.7,-183,Coffee shop
https://www.google.com/maps/place/Banua+Coffee/data=!4m7!3m6!1s0x2dbefd3133455b9d:0xc4253006438f200d!8m2!3d-5.1207812!4d119.5024092!16s%2Fg%2F11ngkbtyg9!19sChIJnVtFMzH9vi0RDSCPQwYwJcQ?authuser=0&hl=en&rclk=1,Banua Coffee,4.8,-140,Coffee shop
https://www.google.com/maps/place/Nongkrong+coffee+%26+eatery/data=!4m7!3m6!1s0x2dbefd900fd421e1:0x5bbc819d950d2f44!8m2!3d-5.0980787!4d119.4874015!16s%2Fg%2F11tbvqsl58!19sChIJ4SHUD5D9vi0RRC8NlZ2BvFs?authuser=0&hl=en&rclk=1,Nongkrong coffee & eatery,5,-2,Coffee shop
