link,name,rating,num_reviewers,type
https://www.google.com/maps/place/Mark+Trees+Cafe/data=!4m7!3m6!1s0x2dbf1d5675e083cb:0x552643a9594070f4!8m2!3d-5.1471596!4d119.4161301!16s%2Fg%2F11bwmfgjl1!19sChIJy4PgdVYdvy0R9HBAWalDJlU?authuser=0&hl=en&rclk=1,Mark Trees Cafe,4.6,-924,Cafe
https://www.google.com/maps/place/La+Buana+Cafe+%26+Resto/data=!4m7!3m6!1s0x2dbefccbe9bd4d41:0x6becb61c4f1a47b!8m2!3d-5.1352819!4d119.4327144!16s%2Fg%2F1pztfywcr!19sChIJQU296cv8vi0Re6TxxGHLvgY?authuser=0&hl=en&rclk=1,La Buana Cafe & Resto,4.1,"-1,090",Cafe
https://www.google.com/maps/place/Red+Corner+Cafe/data=!4m7!3m6!1s0x2dbee293a8a03b85:0x2693ca87ce6a070f!8m2!3d-5.1660611!4d119.4359136!16s%2Fg%2F11g8pwkh5t!19sChIJhTugqJPivi0RDwdqzofKkyY?authuser=0&hl=en&rclk=1,Red Corner Cafe,4.5,"-1,863",Cafe
https://www.google.com/maps/place/THE+ICON+BEACH+LOUNGE+%26+CAFE/data=!4m7!3m6!1s0x2dbee3924b3f0631:0xd78c9fe5303d2ea1!8m2!3d-5.147356!4d119.395425!16s%2Fg%2F11smqkvtyd!19sChIJMQY_S5Ljvi0RoS49MOWfjNc?authuser=0&hl=en&rclk=1,THE ICON BEACH LOUNGE & CAFE,4.6,"-1,009",Cafe
https://www.google.com/maps/place/NONGKI+NONGKI+RESTO+%26+CAFE/data=!4m7!3m6!1s0x2dbefd7c54ded895:0x26f405eb3baca54b!8m2!3d-5.1354147!4d119.4962105!16s%2Fg%2F11jzx6jgxg!19sChIJldjeVHz9vi0RS6WsO-sF9CY?authuser=0&hl=en&rclk=1,NONGKI NONGKI RESTO & CAFE,3.7,-187,Restaurant
https://www.google.com/maps/place/Grind+%26+Pull+Makassar/data=!4m7!3m6!1s0x2dbf1d59d42a534d:0x3017c69e0bf4fb7c!8m2!3d-5.1514008!4d119.4144553!16s%2Fg%2F11c6dyy22m!19sChIJTVMq1Fkdvy0RfPv0C57GFzA?authuser=0&hl=en&rclk=1,Grind & Pull Makassar,4.6,"-2,386",South Sulawesi restaurant
https://www.google.com/maps/place/Anomali+Coffee+Ratulangi/data=!4m7!3m6!1s0x2dbf1d5f72eba96d:0x464dc7cee5557f59!8m2!3d-5.1581398!4d119.4164025!16s%2Fg%2F11gbxcsnmt!19sChIJbanrcl8dvy0RWX9V5c7HTUY?authuser=0&hl=en&rclk=1,Anomali Coffee Ratulangi,4.5,"-1,636",Coffee shop
https://www.google.com/maps/place/Kyouchii/data=!4m7!3m6!1s0x2dbee2aa440f4c51:0x35c3f84d5679f108!8m2!3d-5.1456699!4d119.4197769!16s%2Fg%2F11c5hj0vlg!19sChIJUUwPRKrivi0RCPF5Vk34wzU?authuser=0&hl=en&rclk=1,Kyouchii,4.8,"-2,352",Cafe
https://www.google.com/maps/place/Zona+Cafe/data=!4m7!3m6!1s0x2dbf02b013663743:0xfbe11b7de6890173!8m2!3d-5.1360333!4d119.4048645!16s%2Fg%2F1hm23991w!19sChIJQzdmE7ACvy0RcwGJ5n0b4fs?authuser=0&hl=en&rclk=1,Zona Cafe,4.5,-676,Cafe
https://www.google.com/maps/place/Warkop+Teduh+Bersinar/data=!4m7!3m6!1s0x2dbf02ba9c8dd6f9:0x3efb6da888cb3315!8m2!3d-5.1512012!4d119.4366244!16s%2Fg%2F11c6lxrfv8!19sChIJ-daNnLoCvy0RFTPLiKht-z4?authuser=0&hl=en&rclk=1,Warkop Teduh Bersinar,4.4,"-1,160",Cafe
